Transaction_ID,Transaction_Date,Customer_Name,City,Account_Type,Transaction_Type,Channel,Status,Amount,Fee,Balance,Credit_Score,Customer_Age,Risk_Score,Email
5025,05/28/2025,Amy Gilmore,Dallas,Credit,Transfer,Online,completed ,1072.86,10.0,46078.16,839.0,41,0.66,iedwards@example.org
5026,2025-03-18,Matthew Collins,Seattle,CHECKING ,payment ,Online,Pending,13544.51,5.0,28670.71,727.0,56,0.81,madeline27@example.com
5027,2026-01-24,Susan Clark,DALLAS ,CHECKING ,Deposit,Mobile,completed ,,10.0,31830.57,691.0,26,0.8,bpark@example.net
5028,2025-08-05,  TROY COOK  , new york,Loan,payment ,mobile ,completed ,8645.67,10.0,34969.54,773.0,46,0.31,nmartinez@example.org
5029,2025-09-08,Joseph Jones,DALLAS ,Savings,Fee,mobile ,completed ,3756.74,15.0,6507.25,588.0,50,0.67,josemyers@example.com
5030,2026-02-10,Susan Davis,Seattle,Checking,payment ,Mobile,Pending,12925.89,2.5,13329.98,646.0,61,0.34,wjackson@example.com
5031,2025-08-17,Gregory Williams,DALLAS ,Checking,Withdrawal,mobile ,completed ,5760.95,0.0,35467.75,552.0,47,0.45,mccarthykenneth@example.net
5032,2025-07-06,Elizabeth Wallace, new york,Loan,Deposit,Online,Pending,14142.56,0.0,,734.0,55,0.74,edwardrodriguez@example.net
5033,05/14/2025,Stephanie Walker,Chicago,Loan,Withdrawal,ATM,completed ,,5.0,1834.84,721.0,58,0.58,amandathomas@example.net
5034,2025-09-18,Joseph Crawford,New York,Credit,Transfer,mobile ,Pending,3802.77,0.0,23780.19,796.0,24,0.95,ginacollins@example.com
5035,2025-08-21,Todd Dunn,New York,Checking,Withdrawal,mobile ,Completed,7116.58,0.0,28416.49,631.0,50,0.69,tanyacameron@example.com
5036,2026-01-12,Michael Gray II,Seattle,Credit,Fee,Mobile,Failed,10168.28,2.5,20134.39,621.0,25,0.6,matthew41@example.com
5037,2025-04-29,  CHRISTOPHER SHAW  , new york, savings,Transfer,mobile ,Failed,9931.28,0.0,25545.06,694.0,21,0.82,chelseyedwards@example.com
5038,04/27/2025,David Livingston,Chicago, savings,Fee,Mobile,completed ,11625.26,2.5,22060.94,823.0,38,0.37,natasha23@example.org
5039,2026-02-03,Timothy King,DALLAS ,Credit,Withdrawal,Branch,completed ,7326.06,0.0,39992.7,694.0,38,0.85,rachel44@example.org
5040,06/11/2025,Bill Hunt,Chicago,CHECKING ,payment ,BRANCH,completed ,7375.05,15.0,1353.54,670.0,35,0.44,nmorales@example.org
5041,2026-02-25,Benjamin Stevens,Seattle,Credit,Payment,ATM,Completed,3789.77,0.0,36203.57,681.0,28,0.73,scott13@example.net
5042,2026-02-10,Samantha Martinez,Seattle,Checking,Payment,ATM,completed ,3431.56,0.0,15462.25,793.0,29,0.33,martinchaney@example.net
5043,2025-08-11,  CARRIE SMITH  ,Dallas,Loan,Transfer,Mobile,PENDING,5127.07,0.0,12997.68,764.0,28,0.8,
5044,2025-11-08,Mitchell Jimenez,DALLAS ,Loan,Fee,Branch,Pending,8952.0,5.0,11671.51,787.0,45,0.48,smay@example.org
5045,2025-08-12,Jesus Cook, new york,Credit,payment ,Branch,Failed,1240.78,0.0,9103.77,558.0,31,0.1,shelleysmith@example.org
5046,2026-02-12,Amy Contreras,Chicago,CHECKING ,Fee,Online,Completed,9926.22,0.0,21544.38,798.0,35,0.65,terri50@example.net
5047,05/12/2025,  DR. SHARON GALLAGHER  ,DALLAS ,Loan,payment ,mobile ,PENDING,4578.77,2.5,47162.47,776.0,55,0.52,jason29@example.net
5048,2026-01-02,Krista Rogers,Atlanta,Savings,payment ,ATM,Failed,12325.78,5.0,2491.47,609.0,51,0.54,schneidergary@example.org
5049,2025-10-28,Brittany Smith,DALLAS ,CHECKING ,Deposit,mobile ,Completed,12869.55,0.0,20876.43,773.0,39,0.66,kennethlogan@example.org
5050,2025-12-08,Lisa Holmes,New York,CHECKING ,Fee,Mobile,PENDING,6943.1,0.0,9785.34,705.0,60,0.74,max18@example.net
5051,2026-02-03,  ROBERT GONZALES  , new york,Checking,payment ,ATM,completed ,2396.71,5.0,1176.89,728.0,26,0.29,turnerjoseph@example.net
5052,2025-04-18,Renee Hutchinson,DALLAS ,Loan,Transfer,Mobile,Failed,3674.87,5.0,7659.78,617.0,59,0.53,paul02@example.net
5053,2025-07-04,Andre Harmon,Dallas,CHECKING ,Payment,mobile ,completed ,12566.2,5.0,49945.67,770.0,30,0.48,stephaniecarey@example.org
5054,2025-05-10,Steve Thornton,New York,Checking,Transfer,Online,Completed,678.62,10.0,23912.32,715.0,45,0.94,bobbyoconnell@example
5055,2025-07-03,Brian Vargas,Atlanta, savings,Transfer,ATM,completed ,254.83,0.0,20793.94,599.0,25,0.5,bballard@example.com
5056,2025-09-16,  DANIEL AGUILAR  ,New York, savings,Deposit,ATM,Completed,9271.46,0.0,31742.47,667.0,35,0.73,stewartashlee@example.com
5057,04/09/2025,Taylor Lopez,Dallas,Credit,Payment,Online,Failed,5638.25,0.0,12587.77,730.0,57,0.68,fperkins@example.com
5058,03/20/2025,Joshua Young,Chicago,Loan,Payment,Branch,completed ,10010.94,15.0,23530.04,667.0,64,0.56,brian53@example.net
5059,2025-04-10,William Morse,Seattle,Loan,Deposit,BRANCH,completed ,3577.16,5.0,18268.48,671.0,65,0.35,dmartinez@example.org
5060,2025-04-08,Christina Perez,DALLAS ,Credit,Withdrawal,Online,Completed,9115.8,0.0,11340.72,,60,0.31,forozco@example.net
5061,10/07/2025,Tracy Lee,DALLAS , savings,Payment,Online,Failed,10992.09,0.0,45526.58,687.0,68,0.45,fstewart@example.net
5062,2025-06-15,Megan Hubbard,New York,CHECKING ,Payment,ATM,PENDING,12068.38,2.5,48163.22,592.0,69,0.92,marksfrancis@example.org
5063,2025-09-22,  SARAH WEISS  ,Dallas,Savings,Transfer,BRANCH,Completed,5544.57,10.0,33780.87,819.0,45,0.8,
5064,02/12/2026,Mary Hamilton, new york,CHECKING ,Transfer,BRANCH,PENDING,13643.08,0.0,32637.35,579.0,29,0.14,ryanvelasquez@example.net
5065,2025-10-07,Casey Snyder, new york,Loan,Fee,ATM,PENDING,11140.48,0.0,44327.98,570.0,52,0.62,ymorgan@example.com
5066,05/24/2025,Jeffrey Taylor,Dallas,CHECKING ,Payment,Mobile,PENDING,931.74,0.0,9895.52,582.0,50,0.18,
5067,2025-07-30,  BELINDA STRICKLAND  ,New York,Checking,Fee,ATM,Pending,3258.87,15.0,12033.43,,59,0.1,jessica45@example
5068,07/04/2025,Robert Murphy, new york, savings,Payment,BRANCH,PENDING,261.32,0.0,3093.75,735.0,54,0.2,michaelcollins@example.net
5069,12/11/2025,Laura Marquez,Seattle,Credit,Transfer,BRANCH,PENDING,9659.03,0.0,3510.86,765.0,46,0.46,zmiles@example.com
5070,03/29/2025,John Sutton MD,Atlanta, savings,payment ,Branch,completed ,4894.65,5.0,26762.56,752.0,53,0.61,nealsteve@example.org
5071,2026-01-12,Michelle Rios, new york,Credit,Transfer,ATM,Pending,5995.98,10.0,5206.75,738.0,41,0.67,carmen52@example.net
5072,2025-04-30,Gregory Thompson,Seattle, savings,Deposit,mobile ,Pending,8807.31,5.0,28303.33,582.0,47,0.4,dfitzgerald@example.com
5073,2025-10-11,Terry Lopez,Seattle,Checking,payment ,Mobile,PENDING,7245.79,15.0,5856.81,804.0,44,0.2,madison47@example.org
5074,01/22/2026,  CHRISTINA HARMON  ,Seattle,CHECKING ,payment ,Branch,completed ,4030.03,0.0,14026.88,678.0,42,0.4,burkeamy@example.net
5075,2025-03-30,Robert Knight,Atlanta,Loan,Transfer,Online,PENDING,,0.0,15926.05,686.0,70,0.9,alexander90@example
5076,2026-01-31,Alyssa Parks,Dallas,Loan,Transfer,ATM,Pending,4115.67,15.0,25861.14,696.0,48,0.19,ericmoore@example.org
5077,2026-03-05,Christopher Hernandez,Atlanta,Checking,Payment,Mobile,completed ,4359.47,0.0,882.63,740.0,32,0.21,colejose@example.org
5078,2025-09-28,Jessica Davis,Atlanta,Savings,Payment,Mobile,Pending,8646.99,5.0,20518.93,847.0,47,0.35,zoliver@example.net
5079,2025-10-13,Chelsea Thompson, new york,Loan,Fee,BRANCH,Pending,6021.74,0.0,20090.45,678.0,68,0.39,michaelmelton@example.com
5080,09/29/2025,Erin Martin,Seattle,Checking,Deposit,BRANCH,PENDING,2218.0,0.0,9088.2,598.0,69,0.75,jillholloway@example.com
5081,2025-04-25,  KARL BRIGGS  ,New York,Credit,payment ,BRANCH,Completed,4759.18,2.5,3880.17,746.0,61,0.36,graveskyle@example.org
5082,2026-01-29,Anna George,DALLAS , savings,Fee,ATM,Completed,7618.34,2.5,29226.31,541.0,49,0.87,hsharp@example.net
5083,10/09/2025,Gregory Gonzalez, new york, savings,payment ,ATM,Completed,2609.07,0.0,35527.27,744.0,54,0.54,catherine06@example.net
5084,2026-03-16,  THOMAS YOUNG  ,New York,Credit,Deposit,ATM,PENDING,8380.5,2.5,14565.28,828.0,30,0.38,sloankenneth@example.net
5085,2025-06-08,Kyle Gilbert,Dallas,Loan,payment ,Branch,Pending,11880.14,15.0,6825.79,789.0,26,0.65,elizabethmoore@example.org
5086,05/27/2025,Tina James,DALLAS ,Savings,Payment,mobile ,Pending,12670.32,0.0,25630.64,796.0,68,0.85,rittersamuel@example.com
5087,2025-06-29,Taylor Ibarra,Dallas,CHECKING ,Transfer,ATM,PENDING,679.29,0.0,33979.96,641.0,49,0.62,henry67@example.net
5088,2025-06-21,Jessica Armstrong,New York,Loan,Transfer,BRANCH,PENDING,11547.34,15.0,19402.69,790.0,47,0.92,lindsey18@example
5089,01/30/2026,Samantha Moore,Chicago,Savings,Payment,Branch,completed ,1281.03,0.0,14003.17,782.0,30,0.81,ginalopez@example.net
5090,2025-05-08,David Reid,New York,Savings,Payment,Mobile,Failed,3387.47,0.0,46575.88,,30,0.22,jamesturner@example.com
5091,01/30/2026,  KARL HUDSON  ,Atlanta,Checking,Withdrawal,mobile ,PENDING,8243.34,10.0,30639.56,736.0,28,0.76,raymondsalazar@example.net
5092,2025-11-07,Lisa Huang,Seattle,Savings,payment ,mobile ,PENDING,7742.75,0.0,36067.94,669.0,48,0.1,courtney75@example.com
5093,09/10/2025,Joy Fuentes,Chicago, savings,Deposit,Branch,Completed,5872.04,2.5,2654.95,718.0,44,0.32,bwilliams@example.org
5094,12/04/2025,  RONALD CANTU  ,New York,Credit,Fee,ATM,Failed,,10.0,9166.91,757.0,65,0.51,chad29@example.net
5095,2025-08-13,Megan Carey,Atlanta, savings,Transfer,BRANCH,completed ,14837.11,5.0,23933.29,538.0,69,0.65,keithadams@example
5096,05/15/2025,Emily Moore,Chicago,Loan,Payment,BRANCH,Failed,14606.51,2.5,34757.39,708.0,54,0.33,sydney48@example.net
5097,2025-07-29,Dr. Kyle Wilson Jr., new york,Credit,Transfer,BRANCH,completed ,9049.26,2.5,8748.92,747.0,43,0.48,gonzalezdebra@example.net
5098,2025-08-10,Laura Henry,New York,Credit,Fee,mobile ,Pending,12021.41,10.0,8419.34,535.0,30,0.82,cameron05@example.org
5099,2025-11-12,Kendra Hamilton,Seattle,CHECKING ,Transfer,Mobile,Failed,,0.0,22474.99,559.0,57,0.22,daughertydawn@example.com
5100,2026-01-11,Matthew Baker,Chicago,Credit,payment ,BRANCH,Failed,6707.94,5.0,14636.06,771.0,33,0.2,laurenhall@example.net
5101,2026-03-14,Melinda Bailey,Atlanta,CHECKING ,Deposit,Mobile,Failed,8261.21,0.0,44620.92,600.0,66,0.7,urowland@example.com
5102,07/31/2025,Jeffrey Thomas,Dallas, savings,Fee,ATM,Completed,5549.44,15.0,49159.09,586.0,60,0.85,andrea51@example.net
5103,2025-08-04,  MATTHEW HUNTER  ,Dallas,Loan,Transfer,ATM,Pending,10209.63,0.0,6852.56,802.0,61,0.6,stoutelizabeth@example.org
5104,2025-12-13,Rachel Booker,Dallas,Credit,Fee,BRANCH,PENDING,13426.52,15.0,4403.57,620.0,61,0.91,jacksondonna@example.org
5105,2025-12-09,Sarah Wagner, new york,CHECKING ,Fee,mobile ,Failed,5080.85,5.0,2539.12,534.0,26,0.14,haley82@example.org
5106,2026-02-10,Nicole Fowler,Chicago,CHECKING ,Payment,BRANCH,Failed,7257.1,15.0,40463.79,727.0,40,0.49,jcooper@example.org
5107,2025-08-18,Emily Sandoval,DALLAS ,Loan,Withdrawal,Branch,Failed,11415.96,5.0,28301.74,683.0,36,0.5,sara46@example.org
5108,2025-08-18,  ALISON MENDEZ  ,New York, savings,payment ,ATM,completed ,4707.91,15.0,8387.45,783.0,50,0.52,laura08@example.org
5109,2025-07-08,Michael Jackson,Chicago, savings,payment ,Mobile,completed ,,0.0,27066.19,575.0,48,0.21,
5110,07/09/2025,  KELLY CLINE  ,Seattle, savings,Transfer,mobile ,completed ,11471.95,0.0,41352.91,839.0,64,0.62,carpenterlaura@example.net
5111,2026-01-15,Bryan Cox,Chicago, savings,Deposit,mobile ,Failed,703.42,0.0,35822.8,762.0,54,0.49,martinanita@example.org
5112,2025-10-15,Peggy Ward,Atlanta, savings,Fee,ATM,PENDING,7996.79,10.0,28364.75,,22,0.41,hayesjustin@example.net
5113,2026-03-07,Ryan Bell,Atlanta, savings,Withdrawal,ATM,completed ,10827.97,5.0,24282.21,788.0,61,0.71,nlewis@example.org
5114,2025-05-23,  ALYSSA PITTS  ,Chicago,Checking,Transfer,Branch,completed ,10365.24,2.5,25340.07,833.0,51,0.84,jasonhardin@example.org
5115,2025-07-29,Manuel Wright, new york, savings,Payment,Branch,completed ,8205.44,10.0,38713.49,849.0,65,0.32,hgreen@example.org
5116,2025-08-15,Sherri Moore, new york,Credit,Transfer,Mobile,Failed,5248.33,15.0,36222.39,667.0,28,0.59,hardingwayne@example.net
5117,2026-01-05,  JULIE YODER  , new york,Loan,payment ,Branch,Completed,3865.25,2.5,11092.35,795.0,38,0.89,ihill@example.net
5118,2025-09-08,David Shaw,Chicago,Savings,Transfer,ATM,Failed,4971.15,2.5,5476.97,590.0,21,0.92,seanjones@example.com
5119,2025-06-16,  LUIS HUFFMAN  ,DALLAS ,CHECKING ,Deposit,Online,completed ,13621.36,0.0,32788.79,,55,0.73,guzmanveronica@example.net
5120,12/14/2025,Debbie Munoz,DALLAS ,Checking,payment ,mobile ,completed ,14432.92,0.0,43898.79,524.0,40,0.58,athornton@example.net
5121,10/14/2025,Gregory Torres,Atlanta,Credit,Withdrawal,Online,PENDING,12136.99,0.0,8543.47,754.0,62,0.32,garzaamanda@example.com
5122,09/06/2025,Amanda Richardson,New York,Credit,Deposit,ATM,Failed,6027.48,0.0,9646.67,591.0,51,0.38,boltonclaudia@example.org
5123,2025-09-16,Patrick Spencer,Dallas,CHECKING ,Withdrawal,Branch,Pending,955.31,0.0,23537.05,601.0,46,0.68,udawson@example.net
5124,2025-03-27,James Robinson,Seattle,Loan,Withdrawal,BRANCH,Failed,6838.31,5.0,18994.43,801.0,51,0.74,olee@example.org
5125,10/13/2025,Kathryn Ortiz,Seattle,Savings,Fee,Online,Completed,1705.33,15.0,27608.64,778.0,33,0.59,edavidson@example.net
5126,2026-03-08,  CHARLES DAVIS  , new york,Loan,Withdrawal,Mobile,PENDING,7710.89,2.5,28413.6,806.0,50,0.67,
5127,2025-09-18,Mr. Sean Dixon,Atlanta,Savings,Deposit,Online,Completed,14792.41,2.5,2070.88,729.0,32,0.75,thomasbonnie@example.com
5128,2025-03-19,Barbara Nguyen, new york,CHECKING ,payment ,BRANCH,PENDING,,0.0,,698.0,28,0.25,ramirezkarina@example.com
5129,2025-06-30,Howard Wright,New York,Loan,Fee,Branch,Pending,5704.67,0.0,12751.85,697.0,30,0.33,boydalison@example.net
5130,2025-07-08,Nathaniel Olson,DALLAS ,Savings,Deposit,BRANCH,PENDING,,2.5,30090.35,544.0,36,0.73,cannonmartha@example.org
5131,2025-09-04,Tiffany Graham,Dallas,Credit,Fee,BRANCH,completed ,8978.82,10.0,41009.93,641.0,40,0.84,ycrawford@example.net
5132,2025-08-28,  DAVID PARKER  , new york, savings,Transfer,Branch,completed ,727.09,0.0,47108.53,715.0,54,0.37,cruzfelicia@example.com
5133,03/13/2026,Tiffany Coleman,Chicago,Savings,Fee,Online,PENDING,6204.85,2.5,28085.69,588.0,45,0.31,timothy82@example.net
5134,08/18/2025,Andrea Nash, new york, savings,Deposit,Mobile,completed ,13107.47,0.0,40330.21,820.0,67,0.67,ywalker@example.net
5135,2026-01-09,James Weber,DALLAS ,Checking,payment ,BRANCH,completed ,9075.91,0.0,20133.29,642.0,56,0.37,dcarlson@example.net
5136,2025-04-29,Kelly Anderson,DALLAS ,Credit,Withdrawal,Branch,completed ,5576.31,2.5,2762.91,633.0,68,0.22,abigailwhite@example.net
5137,2025-10-31,Cindy Mata,Seattle, savings,payment ,BRANCH,Completed,14153.38,0.0,13237.67,770.0,67,0.65,jramirez@example.org
5138,08/31/2025,Roberto Kirby, new york, savings,Deposit,BRANCH,PENDING,12590.05,0.0,47286.81,544.0,69,0.11,smithmichael@example.net
5139,2025-04-19,Marissa Barr,Dallas,Loan,payment ,Mobile,Completed,7330.62,0.0,26844.52,730.0,21,0.11,whitneydavis@example.net
5140,11/21/2025,Amy Miller,New York, savings,Withdrawal,BRANCH,Completed,3633.51,5.0,26559.57,701.0,38,0.78,lawsonjuan@example.org
5141,08/24/2025,James Bell,New York,Savings,Transfer,Branch,Pending,5704.48,5.0,24062.25,846.0,21,0.7,savagesamuel@example.com
5142,11/27/2025,Tammy Weiss,Atlanta,CHECKING ,Fee,Mobile,Failed,7145.62,0.0,46245.88,663.0,55,0.58,dennislewis@example.net
5143,2026-01-19,Tammy Watkins,Dallas,Checking,Fee,Mobile,Failed,3626.07,15.0,42547.4,796.0,42,0.43,wmiller@example.com
5144,2025-05-24,Michael Watkins,Atlanta, savings,Fee,Mobile,PENDING,14324.0,2.5,48461.57,687.0,22,0.64,mnavarro@example.org
5145,09/08/2025,Amanda Dominguez,New York,Credit,Withdrawal,Branch,Completed,10703.8,0.0,13764.62,714.0,66,0.77,george89@example.net
5146,2025-10-17,Melissa Hall, new york,Checking,Transfer,mobile ,Pending,,5.0,25865.82,572.0,22,0.18,mrobinson@example.org
5147,09/01/2025,Joseph Vargas, new york, savings,Fee,BRANCH,completed ,2564.5,2.5,8890.34,657.0,40,0.33,harperheather@example.com
5148,2026-01-05,Kristina Nguyen,Dallas, savings,Fee,ATM,Failed,2953.33,0.0,7206.73,523.0,46,0.38,megansmith@example.net
5149,2025-09-25,Robert Graham,New York, savings,payment ,mobile ,Pending,3032.75,0.0,9293.04,723.0,41,0.35,moorehayden@example.net
5150,2026-01-25,Seth Brooks,Chicago, savings,Fee,Branch,Failed,2719.41,15.0,27729.91,756.0,66,0.28,qchavez@example
5151,2025-06-14,Patricia Johnson,DALLAS ,CHECKING ,Withdrawal,mobile ,PENDING,10735.66,15.0,19161.05,749.0,59,0.51,tyler41@example.com
5152,03/03/2026,Jacqueline Carter,New York,CHECKING ,Deposit,Mobile,Failed,1662.81,0.0,33051.28,701.0,31,0.65,hstewart@example.org
5153,2025-10-02,William Pierce,Atlanta,Checking,Fee,Mobile,Completed,11209.12,5.0,,814.0,35,0.48,christie67@example.net
5154,2025-06-02,Steven Vargas,DALLAS ,CHECKING ,Withdrawal,ATM,Completed,5241.22,0.0,23038.97,625.0,54,0.51,dblanchard@example.org
5155,2025-12-26,Gregory Blanchard,New York,CHECKING ,Withdrawal,BRANCH,PENDING,13950.59,10.0,12573.69,609.0,56,0.24,brandon94@example.net
5156,2025-09-03,Dr. Mallory Taylor,New York,Checking,Transfer,ATM,completed ,8893.24,2.5,720.28,629.0,34,0.34,jonathanthompson@example.org
5157,2025-12-30,Miranda Johnson,Dallas, savings,payment ,ATM,Completed,4718.23,2.5,30759.77,820.0,28,0.4,howedouglas@example.org
5158,02/23/2026,Cory Sanchez,Seattle,Checking,Payment,Branch,completed ,1776.31,0.0,34825.11,781.0,45,0.46,fbrown@example.com
5159,2025-09-27,Rhonda Wilkinson, new york,Credit,Withdrawal,Online,completed ,2826.8,15.0,22824.55,547.0,43,0.91,whitneyhayes@example.org
5160,2026-02-16,Daniel Anderson,New York,Checking,Deposit,ATM,PENDING,8491.83,15.0,38172.3,669.0,23,0.33,lindsaycastillo@example.com
5161,2026-01-19,David Gilmore,DALLAS ,Credit,Fee,Mobile,completed ,12343.6,0.0,,745.0,55,0.29,alexandra93@example.net
5162,2025-08-10,Madison Cook,Seattle,Savings,Withdrawal,mobile ,Pending,3167.93,10.0,29602.23,699.0,66,0.62,mwilson@example.net
5163,12/13/2025,Nicole Knapp,Dallas,Credit,payment ,Branch,Pending,4407.2,5.0,13733.48,783.0,64,0.79,
5164,2026-02-14,Ryan Walters, new york,CHECKING ,Payment,ATM,Failed,12431.51,15.0,42256.01,721.0,52,0.22,vwhitehead@example.org
5165,2026-03-15,Katherine Silva,Atlanta,Loan,Transfer,ATM,Failed,4926.16,0.0,43510.93,567.0,67,0.93,deckershirley@example.net
5166,2025-09-16,  BRADLEY COLEMAN  ,Atlanta,Credit,Payment,Mobile,completed ,,0.0,28524.03,768.0,42,0.86,jonestroy@example.net
5167,2025-07-26,Patricia Johnson,Dallas,Checking,payment ,Online,Completed,13643.37,10.0,15442.34,660.0,26,0.66,angelapham@example.net
5168,2025-10-04,  JASMINE HOUSTON  ,Dallas,CHECKING ,Deposit,Online,Completed,41.27,2.5,4357.97,823.0,35,0.54,kwaters@example.org
5169,2025-06-19,  DENNIS KELLY  ,Atlanta,CHECKING ,Deposit,ATM,Pending,1570.44,0.0,,590.0,45,0.76,amybenson@example.com
5170,10/16/2025,Amanda Lam,Chicago,CHECKING ,payment ,BRANCH,Completed,2291.83,2.5,30995.76,746.0,34,0.17,qwashington@example.com
5171,02/22/2026,Renee Marquez,Dallas,Checking,Fee,Online,completed ,9024.96,10.0,30575.86,533.0,63,0.84,deanna30@example.com
5172,01/29/2026,Alyssa Jordan,DALLAS ,Savings,Withdrawal,Mobile,Completed,7506.25,5.0,4015.09,526.0,44,0.89,johnolsen@example.com
5173,2025-11-30,Peter Odom,Chicago, savings,Deposit,Mobile,Failed,231.56,0.0,2471.43,550.0,46,0.53,larsonchristine@example.net
5174,2026-01-12,Ashley Brown,Dallas,Savings,Fee,Mobile,completed ,13815.85,15.0,8191.17,687.0,46,0.6,tannersarah@example.net
5175,07/24/2025,  NICHOLAS LE  ,Chicago,Savings,Transfer,Branch,Failed,9194.14,0.0,15809.86,609.0,28,0.11,susancarey@example.com
5176,2025-08-17,Phillip Webster,Dallas,CHECKING ,Deposit,ATM,Pending,11577.17,0.0,17083.05,739.0,38,0.55,summeranderson@example.org
5177,04/07/2025,Jamie Bridges,DALLAS ,Credit,Deposit,Mobile,PENDING,13416.67,10.0,36277.53,636.0,68,0.53,nbrooks@example.com
5178,2025-05-06,Alicia Jenkins,New York,CHECKING ,payment ,Online,Completed,,0.0,16429.2,733.0,67,0.37,rebecca92@example.org
5179,10/21/2025,Mary Oconnell,DALLAS ,Loan,Payment,Branch,PENDING,11608.57,0.0,16701.4,803.0,50,0.11,qgarcia@example.com
5180,2025-06-06,  ANDREA CAMACHO  ,Dallas,Checking,Withdrawal,mobile ,Pending,120.51,2.5,1683.56,797.0,43,0.64,jessicareyes@example.org
5181,2025-12-06,Craig Jenkins,Dallas,Loan,Transfer,BRANCH,completed ,14418.75,0.0,35726.8,567.0,23,0.88,vtrevino@example.net
5182,2026-02-09,Michael Benitez,Dallas,Savings,Fee,Branch,PENDING,8528.12,2.5,33290.97,586.0,36,0.35,harrygriffin@example.net
5183,2025-08-15,Jennifer Hughes,DALLAS ,Savings,Withdrawal,BRANCH,PENDING,1607.22,2.5,23569.73,728.0,28,0.56,glen93@example.com
5184,10/13/2025,Jessica Pitts,Seattle,Savings,Withdrawal,Branch,Completed,12542.97,0.0,7842.03,647.0,43,0.44,lori95@example.net
