Transaction_ID,Transaction_Date,Customer_Name,City,Account_Type,Transaction_Type,Channel,Status,Amount,Fee,Balance,Credit_Score,Customer_Age,Risk_Score,Email
5098,2025-06-17,Diane Avila,New York,Credit,Fee,mobile ,Pending,12021.41,10.0,8419.34,535.0,30,0.82,clementschristina@example
5099,2026-03-14,Angela Gallagher,Seattle,CHECKING ,Transfer,Mobile,Failed,,0.0,22474.99,559.0,57,0.22,ttorres@example.com
5100,2025-10-22,Brian Moody,Chicago,Credit,payment ,BRANCH,Failed,6707.94,5.0,14636.06,771.0,33,0.2,qbarnes@example.com
5101,2025-12-09,Brian Hatfield,Atlanta,CHECKING ,Deposit,Mobile,Failed,8261.21,0.0,44620.92,600.0,66,0.7,yvettehaas@example.org
5102,03/03/2026,Sonya Phelps,Dallas, savings,Fee,ATM,Completed,5549.44,15.0,49159.09,586.0,60,0.85,sheena79@example.net
5103,2026-01-07,  PAIGE PARK  ,Dallas,Loan,Transfer,ATM,Pending,10209.63,0.0,6852.56,802.0,61,0.6,carlanelson@example.org
5104,2025-06-24,Jennifer Beasley,Dallas,Credit,Fee,BRANCH,PENDING,13426.52,15.0,4403.57,620.0,61,0.91,andrewcrawford@example.org
5105,2025-12-02,Larry Alexander, new york,CHECKING ,Fee,mobile ,Failed,5080.85,5.0,2539.12,534.0,26,0.14,michael09@example.com
5106,2025-11-21,Dana Bailey PhD,Chicago,CHECKING ,Payment,BRANCH,Failed,7257.1,15.0,40463.79,727.0,40,0.49,gilbertcindy@example.net
5107,2025-11-20,Richard Williams,DALLAS ,Loan,Withdrawal,Branch,Failed,11415.96,5.0,28301.74,683.0,36,0.5,martineznicholas@example.net
5108,2025-06-25,  JUSTIN WEAVER  ,New York, savings,payment ,ATM,completed ,4707.91,15.0,8387.45,783.0,50,0.52,brandon69@example.com
5109,2025-11-09,Troy Campbell,Chicago, savings,payment ,Mobile,completed ,,0.0,27066.19,575.0,48,0.21,
5110,12/17/2025,  MICHELLE MCFARLAND MD  ,Seattle, savings,Transfer,mobile ,completed ,11471.95,0.0,41352.91,839.0,64,0.62,qkeller@example.org
5111,2025-09-28,Douglas Campbell,Chicago, savings,Deposit,mobile ,Failed,703.42,0.0,35822.8,762.0,54,0.49,jamesangela@example.org
5112,2025-09-02,Jared Nunez,Atlanta, savings,Fee,ATM,PENDING,7996.79,10.0,28364.75,,22,0.41,brandonsanders@example.org
5113,2025-04-13,Marcus Young,Atlanta, savings,Withdrawal,ATM,completed ,10827.97,5.0,24282.21,788.0,61,0.71,susanrivera@example.net
5114,2026-02-08,  WILLIAM LEE  ,Chicago,Checking,Transfer,Branch,completed ,10365.24,2.5,25340.07,833.0,51,0.84,stephensstephanie@example.net
5115,2026-01-08,Tonya Jones, new york, savings,Payment,Branch,completed ,8205.44,10.0,38713.49,849.0,65,0.32,nicole07@example.org
5116,2025-11-25,Anthony Decker, new york,Credit,Transfer,Mobile,Failed,5248.33,15.0,36222.39,667.0,28,0.59,monica32@example.com
5117,2025-07-16,  SHANNON MEYER  , new york,Loan,payment ,Branch,Completed,3865.25,2.5,11092.35,795.0,38,0.89,aaronjohnson@example.org
5118,2025-08-12,Dr. Lindsay Robinson,Chicago,Savings,Transfer,ATM,Failed,4971.15,2.5,5476.97,590.0,21,0.92,stewartandrew@example.net
5119,2025-08-03,  DAVID PARSONS  ,DALLAS ,CHECKING ,Deposit,Online,completed ,13621.36,0.0,32788.79,,55,0.73,yesenia36@example.net
5120,11/30/2025,Sharon Perry,DALLAS ,Checking,payment ,mobile ,completed ,14432.92,0.0,43898.79,524.0,40,0.58,randallhunter@example.net
5121,06/11/2025,Sean Stephens,Atlanta,Credit,Withdrawal,Online,PENDING,12136.99,0.0,8543.47,754.0,62,0.32,vburke@example.com
5122,04/03/2025,James Gutierrez,New York,Credit,Deposit,ATM,Failed,6027.48,0.0,9646.67,591.0,51,0.38,wjames@example.com
5123,2025-07-25,Glenn Allison,Dallas,CHECKING ,Withdrawal,Branch,Pending,955.31,0.0,23537.05,601.0,46,0.68,fhawkins@example.org
5124,2025-11-23,Kathleen Mason,Seattle,Loan,Withdrawal,BRANCH,Failed,6838.31,5.0,18994.43,801.0,51,0.74,rleon@example.com
5125,04/04/2025,Keith Sanchez,Seattle,Savings,Fee,Online,Completed,1705.33,15.0,27608.64,778.0,33,0.59,carol42@example.org
5126,2026-01-26,  HEATHER DAVIS  , new york,Loan,Withdrawal,Mobile,PENDING,7710.89,2.5,28413.6,806.0,50,0.67,
5127,2025-04-20,Nicole Higgins,Atlanta,Savings,Deposit,Online,Completed,14792.41,2.5,2070.88,729.0,32,0.75,pwilson@example.org
5128,2025-08-08,Dean Medina, new york,CHECKING ,payment ,BRANCH,PENDING,,0.0,,698.0,28,0.25,davidgarcia@example.org
5129,2025-04-04,Donna Hughes,New York,Loan,Fee,Branch,Pending,5704.67,0.0,12751.85,697.0,30,0.33,marilynbaker@example.net
5130,2025-08-19,Cynthia Flores,DALLAS ,Savings,Deposit,BRANCH,PENDING,,2.5,30090.35,544.0,36,0.73,barajaschristopher@example.net
5131,2025-09-09,Catherine Hall,Dallas,Credit,Fee,BRANCH,completed ,8978.82,10.0,41009.93,641.0,40,0.84,pgilmore@example.com
5132,2025-09-20,  LAURIE KELLY  , new york, savings,Transfer,Branch,completed ,727.09,0.0,47108.53,715.0,54,0.37,newmankyle@example.net
5133,02/19/2026,Shannon Reynolds,Chicago,Savings,Fee,Online,PENDING,6204.85,2.5,28085.69,588.0,45,0.31,kboyer@example.org
5134,12/01/2025,Erika Pearson, new york, savings,Deposit,Mobile,completed ,13107.47,0.0,40330.21,820.0,67,0.67,wlynch@example.com
5135,2025-10-04,Kevin Meyer,DALLAS ,Checking,payment ,BRANCH,completed ,9075.91,0.0,20133.29,642.0,56,0.37,charlesblevins@example.net
5136,2026-01-25,Angela Christian,DALLAS ,Credit,Withdrawal,Branch,completed ,5576.31,2.5,2762.91,633.0,68,0.22,johnsonjody@example.net
5137,2026-03-16,Melissa Lambert,Seattle, savings,payment ,BRANCH,Completed,14153.38,0.0,13237.67,770.0,67,0.65,jsmith@example.net
5138,10/03/2025,Michael Ramsey, new york, savings,Deposit,BRANCH,PENDING,12590.05,0.0,47286.81,544.0,69,0.11,qbrennan@example
5139,2025-07-05,Charles Daniel,Dallas,Loan,payment ,Mobile,Completed,7330.62,0.0,26844.52,730.0,21,0.11,wlopez@example.org
5140,03/25/2025,George Dunn,New York, savings,Withdrawal,BRANCH,Completed,3633.51,5.0,26559.57,701.0,38,0.78,brockshannon@example.org
5141,05/01/2025,Larry Collins,New York,Savings,Transfer,Branch,Pending,5704.48,5.0,24062.25,846.0,21,0.7,yflores@example.com
5142,04/20/2025,Jaime Maldonado,Atlanta,CHECKING ,Fee,Mobile,Failed,7145.62,0.0,46245.88,663.0,55,0.58,frederickgreen@example.org
5143,2025-04-10,Mary Randolph,Dallas,Checking,Fee,Mobile,Failed,3626.07,15.0,42547.4,796.0,42,0.43,jameschambers@example.com
5144,2025-03-26,Justin Cherry,Atlanta, savings,Fee,Mobile,PENDING,14324.0,2.5,48461.57,687.0,22,0.64,jessedominguez@example.com
5145,01/19/2026,Parker Cooper,New York,Credit,Withdrawal,Branch,Completed,10703.8,0.0,13764.62,714.0,66,0.77,ioconnell@example.net
5146,2025-12-18,Lisa Bell, new york,Checking,Transfer,mobile ,Pending,,5.0,25865.82,572.0,22,0.18,mark47@example.net
5147,02/06/2026,Garrett Poole, new york, savings,Fee,BRANCH,completed ,2564.5,2.5,8890.34,657.0,40,0.33,knightholly@example.net
5148,2025-07-20,Sonya Abbott,Dallas, savings,Fee,ATM,Failed,2953.33,0.0,7206.73,523.0,46,0.38,tmartin@example.com
5149,2026-03-08,Veronica White,New York, savings,payment ,mobile ,Pending,3032.75,0.0,9293.04,723.0,41,0.35,yturner@example.net
5150,2025-05-08,Alice Fernandez,Chicago, savings,Fee,Branch,Failed,2719.41,15.0,27729.91,756.0,66,0.28,hernandeztamara@example.net
5151,2026-01-05,Justin Boyd,DALLAS ,CHECKING ,Withdrawal,mobile ,PENDING,10735.66,15.0,19161.05,749.0,59,0.51,kimberlyrogers@example.org
5152,11/11/2025,Andrew Collins,New York,CHECKING ,Deposit,Mobile,Failed,1662.81,0.0,33051.28,701.0,31,0.65,davidwells@example.net
5153,2026-03-09,William Herrera,Atlanta,Checking,Fee,Mobile,Completed,11209.12,5.0,,814.0,35,0.48,robinyoung@example.org
5154,2025-08-12,Sandra Stanton,DALLAS ,CHECKING ,Withdrawal,ATM,Completed,5241.22,0.0,23038.97,625.0,54,0.51,austin54@example.net
5155,2025-09-22,Lori Pratt,New York,CHECKING ,Withdrawal,BRANCH,PENDING,13950.59,10.0,12573.69,609.0,56,0.24,henry45@example.com
5156,2025-10-06,Christopher Stone,New York,Checking,Transfer,ATM,completed ,8893.24,2.5,720.28,629.0,34,0.34,phillipblackwell@example.net
5157,2025-06-26,Gregory Hill,Dallas, savings,payment ,ATM,Completed,4718.23,2.5,30759.77,820.0,28,0.4,vmiddleton@example.net
5158,08/12/2025,Jacqueline Delgado,Seattle,Checking,Payment,Branch,completed ,1776.31,0.0,34825.11,781.0,45,0.46,qvaldez@example.org
5159,2026-01-24,Ricky Yates, new york,Credit,Withdrawal,Online,completed ,2826.8,15.0,22824.55,547.0,43,0.91,brendan93@example.net
5160,2025-04-12,Marissa Charles,New York,Checking,Deposit,ATM,PENDING,8491.83,15.0,38172.3,669.0,23,0.33,romerochristopher@example.org
5161,2026-01-20,John Parker,DALLAS ,Credit,Fee,Mobile,completed ,12343.6,0.0,,745.0,55,0.29,mariamurray@example.com
5162,2025-09-06,Bailey Barnes,Seattle,Savings,Withdrawal,mobile ,Pending,3167.93,10.0,29602.23,699.0,66,0.62,darren01@example.com
5163,06/07/2025,Frank Webster,Dallas,Credit,payment ,Branch,Pending,4407.2,5.0,13733.48,783.0,64,0.79,
5164,2025-04-09,Peter Davis, new york,CHECKING ,Payment,ATM,Failed,12431.51,15.0,42256.01,721.0,52,0.22,suzannebrowning@example.org
5165,2025-05-15,Caroline Mccarthy DDS,Atlanta,Loan,Transfer,ATM,Failed,4926.16,0.0,43510.93,567.0,67,0.93,benjaminfigueroa@example.com
5166,2026-02-20,  MICHAEL COOK  ,Atlanta,Credit,Payment,Mobile,completed ,,0.0,28524.03,768.0,42,0.86,brian13@example.org
5167,2025-08-15,Charles Nguyen,Dallas,Checking,payment ,Online,Completed,13643.37,10.0,15442.34,660.0,26,0.66,xavierolsen@example.net
5168,2025-10-28,  STACEY MOYER  ,Dallas,CHECKING ,Deposit,Online,Completed,41.27,2.5,4357.97,823.0,35,0.54,bondhaley@example.com
5169,2025-05-10,  KRISTIN THOMPSON  ,Atlanta,CHECKING ,Deposit,ATM,Pending,1570.44,0.0,,590.0,45,0.76,larry95@example.org
5170,10/23/2025,Elizabeth Johnson,Chicago,CHECKING ,payment ,BRANCH,Completed,2291.83,2.5,30995.76,746.0,34,0.17,christopher59@example.org
5171,05/18/2025,Jason Rose,Dallas,Checking,Fee,Online,completed ,9024.96,10.0,30575.86,533.0,63,0.84,reyesrichard@example.org
5172,06/11/2025,Zachary Crane,DALLAS ,Savings,Withdrawal,Mobile,Completed,7506.25,5.0,4015.09,526.0,44,0.89,munozstephanie@example.org
5173,2025-07-27,Eric Ball,Chicago, savings,Deposit,Mobile,Failed,231.56,0.0,2471.43,550.0,46,0.53,meyerbelinda@example.com
5174,2026-01-08,Teresa Reese,Dallas,Savings,Fee,Mobile,completed ,13815.85,15.0,8191.17,687.0,46,0.6,qmunoz@example.net
5175,02/22/2026,  MELISSA PARK  ,Chicago,Savings,Transfer,Branch,Failed,9194.14,0.0,15809.86,609.0,28,0.11,morganronald@example.org
5176,2026-01-16,Angel Bennett,Dallas,CHECKING ,Deposit,ATM,Pending,11577.17,0.0,17083.05,739.0,38,0.55,fchandler@example.org
5177,07/12/2025,Mario Anderson,DALLAS ,Credit,Deposit,Mobile,PENDING,13416.67,10.0,36277.53,636.0,68,0.53,perezannette@example.com
5178,2025-11-07,Derrick Miles,New York,CHECKING ,payment ,Online,Completed,,0.0,16429.2,733.0,67,0.37,bartonmichael@example.org
5179,06/23/2025,Dr. Stacey Clark,DALLAS ,Loan,Payment,Branch,PENDING,11608.57,0.0,16701.4,803.0,50,0.11,buchananjason@example.net
5180,2025-12-21,  RYAN LEACH  ,Dallas,Checking,Withdrawal,mobile ,Pending,120.51,2.5,1683.56,797.0,43,0.64,tlloyd@example.org
5181,2025-08-24,Gabriela Ellis,Dallas,Loan,Transfer,BRANCH,completed ,14418.75,0.0,35726.8,567.0,23,0.88,montgomeryeric@example.com
5182,2025-12-24,Mary Montoya,Dallas,Savings,Fee,Branch,PENDING,8528.12,2.5,33290.97,586.0,36,0.35,david25@example.com
5183,2025-03-24,Kristina Martinez,DALLAS ,Savings,Withdrawal,BRANCH,PENDING,1607.22,2.5,23569.73,728.0,28,0.56,mitchellstephen@example.com
5184,06/01/2025,Sarah Rios,Seattle,Savings,Withdrawal,Branch,Completed,12542.97,0.0,7842.03,647.0,43,0.44,schmittamber@example.org
