Transaction_ID,Transaction_Date,Customer_Name,City,Account_Type,Transaction_Type,Channel,Status,Amount,Fee,Balance,Credit_Score,Customer_Age,Risk_Score,Email
5103,2026-01-23,  SUSAN CASE  ,Dallas,Loan,Transfer,ATM,Pending,10209.63,0.0,6852.56,802.0,61,0.6,nicole54@example.com
5104,2025-06-26,Gerald Morris,Dallas,Credit,Fee,BRANCH,PENDING,13426.52,15.0,4403.57,620.0,61,0.91,washingtonangela@example.com
5105,2026-01-08,Eric Burke, new york,CHECKING ,Fee,mobile ,Failed,5080.85,5.0,2539.12,534.0,26,0.14,briannathomas@example.com
5106,2026-02-26,Caleb Martinez,Chicago,CHECKING ,Payment,BRANCH,Failed,7257.1,15.0,40463.79,727.0,40,0.49,tina10@example.net
5107,2025-07-30,Sharon Chung,DALLAS ,Loan,Withdrawal,Branch,Failed,11415.96,5.0,28301.74,683.0,36,0.5,aaron01@example.net
5108,2025-08-02,  MICHAEL GRANT  ,New York, savings,payment ,ATM,completed ,4707.91,15.0,8387.45,783.0,50,0.52,slee@example.org
5109,2025-05-07,Jared Martinez,Chicago, savings,payment ,Mobile,completed ,,0.0,27066.19,575.0,48,0.21,
5110,09/09/2025,  ADAM TATE  ,Seattle, savings,Transfer,mobile ,completed ,11471.95,0.0,41352.91,839.0,64,0.62,christopher51@example.net
5111,2025-07-20,Michelle Blanchard,Chicago, savings,Deposit,mobile ,Failed,703.42,0.0,35822.8,762.0,54,0.49,brian05@example.com
5112,2025-12-29,Kathleen Ayala,Atlanta, savings,Fee,ATM,PENDING,7996.79,10.0,28364.75,,22,0.41,jennifer43@example.com
5113,2025-05-12,Michael Williams MD,Atlanta, savings,Withdrawal,ATM,completed ,10827.97,5.0,24282.21,788.0,61,0.71,jonesmargaret@example.com
5114,2025-07-09,  MICHAEL WEISS  ,Chicago,Checking,Transfer,Branch,completed ,10365.24,2.5,25340.07,833.0,51,0.84,jennifer51@example.org
5115,2026-02-13,Jamie Fisher, new york, savings,Payment,Branch,completed ,8205.44,10.0,38713.49,849.0,65,0.32,uwaters@example.com
5116,2025-08-13,Jessica Rice, new york,Credit,Transfer,Mobile,Failed,5248.33,15.0,36222.39,667.0,28,0.59,wagnerangela@example.org
5117,2025-05-11,  AMANDA SANTIAGO  , new york,Loan,payment ,Branch,Completed,3865.25,2.5,11092.35,795.0,38,0.89,jacobcox@example.com
5118,2025-05-25,Ashley Hardy,Chicago,Savings,Transfer,ATM,Failed,4971.15,2.5,5476.97,590.0,21,0.92,ylewis@example.net
5119,2025-07-31,  LAURA REYNOLDS  ,DALLAS ,CHECKING ,Deposit,Online,completed ,13621.36,0.0,32788.79,,55,0.73,derrickfletcher@example.net
5120,02/14/2026,Savannah Orozco,DALLAS ,Checking,payment ,mobile ,completed ,14432.92,0.0,43898.79,524.0,40,0.58,brubio@example.net
5121,06/08/2025,John Mills,Atlanta,Credit,Withdrawal,Online,PENDING,12136.99,0.0,8543.47,754.0,62,0.32,jeffreychang@example.org
5122,05/10/2025,Katherine Leach,New York,Credit,Deposit,ATM,Failed,6027.48,0.0,9646.67,591.0,51,0.38,susan06@example.com
5123,2025-07-28,Michael Luna,Dallas,CHECKING ,Withdrawal,Branch,Pending,955.31,0.0,23537.05,601.0,46,0.68,david01@example.com
5124,2025-12-24,Phillip Buchanan,Seattle,Loan,Withdrawal,BRANCH,Failed,6838.31,5.0,18994.43,801.0,51,0.74,igreer@example.org
5125,03/26/2025,Mary Lee,Seattle,Savings,Fee,Online,Completed,1705.33,15.0,27608.64,778.0,33,0.59,larry68@example.net
5126,2025-09-28,  BRITTANY MCCLURE  , new york,Loan,Withdrawal,Mobile,PENDING,7710.89,2.5,28413.6,806.0,50,0.67,
5127,2025-05-25,Patricia Duncan,Atlanta,Savings,Deposit,Online,Completed,14792.41,2.5,2070.88,729.0,32,0.75,bmorgan@example.org
5128,2025-09-02,Shari Jordan, new york,CHECKING ,payment ,BRANCH,PENDING,,0.0,,698.0,28,0.25,amandaperez@example.net
5129,2026-01-17,Matthew Walker,New York,Loan,Fee,Branch,Pending,5704.67,0.0,12751.85,697.0,30,0.33,jamiewilliams@example
5130,2025-12-22,Jordan Leonard,DALLAS ,Savings,Deposit,BRANCH,PENDING,,2.5,30090.35,544.0,36,0.73,brittany85@example.com
5131,2025-05-28,Stacy Schroeder,Dallas,Credit,Fee,BRANCH,completed ,8978.82,10.0,41009.93,641.0,40,0.84,hmcclure@example.com
5132,2025-06-12,  BRYAN PETERS  , new york, savings,Transfer,Branch,completed ,727.09,0.0,47108.53,715.0,54,0.37,joseph12@example.com
5133,09/13/2025,Elizabeth Reyes,Chicago,Savings,Fee,Online,PENDING,6204.85,2.5,28085.69,588.0,45,0.31,zwilliams@example.org
5134,05/31/2025,Misty Ferguson, new york, savings,Deposit,Mobile,completed ,13107.47,0.0,40330.21,820.0,67,0.67,kimberlycruz@example.org
5135,2025-11-22,Lori Navarro,DALLAS ,Checking,payment ,BRANCH,completed ,9075.91,0.0,20133.29,642.0,56,0.37,beverly88@example.org
5136,2025-04-16,Anthony Harris,DALLAS ,Credit,Withdrawal,Branch,completed ,5576.31,2.5,2762.91,633.0,68,0.22,marygriffin@example.net
5137,2025-04-13,Cheryl Brooks,Seattle, savings,payment ,BRANCH,Completed,14153.38,0.0,13237.67,770.0,67,0.65,dford@example.org
5138,03/12/2026,Jesse Moss, new york, savings,Deposit,BRANCH,PENDING,12590.05,0.0,47286.81,544.0,69,0.11,rachel61@example.org
5139,2026-02-03,John Perez,Dallas,Loan,payment ,Mobile,Completed,7330.62,0.0,26844.52,730.0,21,0.11,narnold@example.com
5140,12/20/2025,Charles Ware,New York, savings,Withdrawal,BRANCH,Completed,3633.51,5.0,26559.57,701.0,38,0.78,laurawalker@example.org
5141,08/19/2025,Joshua Ho,New York,Savings,Transfer,Branch,Pending,5704.48,5.0,24062.25,846.0,21,0.7,keith87@example.org
5142,05/29/2025,Karen Craig,Atlanta,CHECKING ,Fee,Mobile,Failed,7145.62,0.0,46245.88,663.0,55,0.58,fdouglas@example.net
5143,2025-03-26,Helen Morris,Dallas,Checking,Fee,Mobile,Failed,3626.07,15.0,42547.4,796.0,42,0.43,kimberlycurtis@example.com
5144,2025-04-11,Jeremy Mcneil,Atlanta, savings,Fee,Mobile,PENDING,14324.0,2.5,48461.57,687.0,22,0.64,hillangela@example.org
5145,01/12/2026,Julie Baker,New York,Credit,Withdrawal,Branch,Completed,10703.8,0.0,13764.62,714.0,66,0.77,rodney22@example.com
5146,2025-09-06,Michael Anthony, new york,Checking,Transfer,mobile ,Pending,,5.0,25865.82,572.0,22,0.18,hartmanmichael@example.org
5147,07/15/2025,Amy Anderson, new york, savings,Fee,BRANCH,completed ,2564.5,2.5,8890.34,657.0,40,0.33,kenneth71@example.com
5148,2025-09-10,Katrina Quinn,Dallas, savings,Fee,ATM,Failed,2953.33,0.0,7206.73,523.0,46,0.38,ryanlogan@example.com
5149,2025-04-12,Paula Odonnell,New York, savings,payment ,mobile ,Pending,3032.75,0.0,9293.04,723.0,41,0.35,masonjames@example.org
5150,2025-10-07,Marisa Stevenson,Chicago, savings,Fee,Branch,Failed,2719.41,15.0,27729.91,756.0,66,0.28,matthewshepherd@example.org
5151,2025-08-16,Harry Norton,DALLAS ,CHECKING ,Withdrawal,mobile ,PENDING,10735.66,15.0,19161.05,749.0,59,0.51,ronald87@example.org
5152,11/15/2025,Sean Oconnor,New York,CHECKING ,Deposit,Mobile,Failed,1662.81,0.0,33051.28,701.0,31,0.65,ricelisa@example.com
5153,2025-11-07,Karen Weber,Atlanta,Checking,Fee,Mobile,Completed,11209.12,5.0,,814.0,35,0.48,thompsonmichael@example.org
5154,2025-12-06,Melinda Blevins,DALLAS ,CHECKING ,Withdrawal,ATM,Completed,5241.22,0.0,23038.97,625.0,54,0.51,mdaniels@example.com
5155,2025-05-01,Jennifer Jones,New York,CHECKING ,Withdrawal,BRANCH,PENDING,13950.59,10.0,12573.69,609.0,56,0.24,pamela18@example.net
5156,2026-01-09,Shawn Warren,New York,Checking,Transfer,ATM,completed ,8893.24,2.5,720.28,629.0,34,0.34,jeremyperry@example.org
5157,2025-04-02,Nathaniel Brown,Dallas, savings,payment ,ATM,Completed,4718.23,2.5,30759.77,820.0,28,0.4,amandamartinez@example.net
5158,11/10/2025,Timothy Ayala,Seattle,Checking,Payment,Branch,completed ,1776.31,0.0,34825.11,781.0,45,0.46,timothysims@example.com
5159,2025-05-17,Heather Alexander, new york,Credit,Withdrawal,Online,completed ,2826.8,15.0,22824.55,547.0,43,0.91,qwashington@example.org
5160,2025-05-25,Kristine Buchanan,New York,Checking,Deposit,ATM,PENDING,8491.83,15.0,38172.3,669.0,23,0.33,pbailey@example.com
5161,2025-10-22,Christopher Hudson,DALLAS ,Credit,Fee,Mobile,completed ,12343.6,0.0,,745.0,55,0.29,juanrobinson@example.org
5162,2025-10-29,Travis Gonzalez,Seattle,Savings,Withdrawal,mobile ,Pending,3167.93,10.0,29602.23,699.0,66,0.62,suttonandrea@example.org
5163,04/15/2025,David Jennings,Dallas,Credit,payment ,Branch,Pending,4407.2,5.0,13733.48,783.0,64,0.79,
5164,2025-06-17,Jeffery Maldonado, new york,CHECKING ,Payment,ATM,Failed,12431.51,15.0,42256.01,721.0,52,0.22,shirley80@example.net
5165,2026-02-23,Angela Herman,Atlanta,Loan,Transfer,ATM,Failed,4926.16,0.0,43510.93,567.0,67,0.93,waltersjesse@example.com
5166,2025-07-20,  RACHEL MARTINEZ  ,Atlanta,Credit,Payment,Mobile,completed ,,0.0,28524.03,768.0,42,0.86,jacksonryan@example.com
5167,2025-04-08,Paul Petersen,Dallas,Checking,payment ,Online,Completed,13643.37,10.0,15442.34,660.0,26,0.66,amy85@example.com
5168,2025-04-29,  ADAM MORTON  ,Dallas,CHECKING ,Deposit,Online,Completed,41.27,2.5,4357.97,823.0,35,0.54,whitneythompson@example.org
5169,2025-12-29,  JIMMY CHAN  ,Atlanta,CHECKING ,Deposit,ATM,Pending,1570.44,0.0,,590.0,45,0.76,pmata@example.net
5170,05/21/2025,Joyce Peterson,Chicago,CHECKING ,payment ,BRANCH,Completed,2291.83,2.5,30995.76,746.0,34,0.17,areid@example.com
5171,11/10/2025,Kevin Thompson,Dallas,Checking,Fee,Online,completed ,9024.96,10.0,30575.86,533.0,63,0.84,ljohnson@example.org
5172,08/09/2025,Ariel Perkins,DALLAS ,Savings,Withdrawal,Mobile,Completed,7506.25,5.0,4015.09,526.0,44,0.89,burnsjohnny@example.net
5173,2025-07-01,Katrina Miller,Chicago, savings,Deposit,Mobile,Failed,231.56,0.0,2471.43,550.0,46,0.53,josephsloan@example.com
5174,2025-08-19,Michael Wilson,Dallas,Savings,Fee,Mobile,completed ,13815.85,15.0,8191.17,687.0,46,0.6,epowers@example.org
5175,06/30/2025,  SARA WOODS  ,Chicago,Savings,Transfer,Branch,Failed,9194.14,0.0,15809.86,609.0,28,0.11,toddkeith@example.net
5176,2025-08-10,Justin Levy,Dallas,CHECKING ,Deposit,ATM,Pending,11577.17,0.0,17083.05,739.0,38,0.55,nicolegonzalez@example.net
5177,02/07/2026,Timothy Li,DALLAS ,Credit,Deposit,Mobile,PENDING,13416.67,10.0,36277.53,636.0,68,0.53,ksullivan@example.org
5178,2025-06-23,Steven Lopez,New York,CHECKING ,payment ,Online,Completed,,0.0,16429.2,733.0,67,0.37,martinjessica@example.org
5179,02/22/2026,Ashley Copeland,DALLAS ,Loan,Payment,Branch,PENDING,11608.57,0.0,16701.4,803.0,50,0.11,scottdelacruz@example.com
5180,2025-07-05,  SHAWN ROBERTS  ,Dallas,Checking,Withdrawal,mobile ,Pending,120.51,2.5,1683.56,797.0,43,0.64,samantha48@example.org
5181,2025-06-06,Gary Freeman,Dallas,Loan,Transfer,BRANCH,completed ,14418.75,0.0,35726.8,567.0,23,0.88,myersbethany@example.org
5182,2025-11-21,Leah Booker,Dallas,Savings,Fee,Branch,PENDING,8528.12,2.5,33290.97,586.0,36,0.35,pdonaldson@example.org
5183,2025-07-05,Paula Boyd,DALLAS ,Savings,Withdrawal,BRANCH,PENDING,1607.22,2.5,23569.73,728.0,28,0.56,knoxedward@example.org
5184,03/18/2026,Deborah Higgins,Seattle,Savings,Withdrawal,Branch,Completed,12542.97,0.0,7842.03,647.0,43,0.44,donna46@example.net
