Transaction_ID,Transaction_Date,Customer_Name,City,Account_Type,Transaction_Type,Channel,Status,Amount,Fee,Balance,Credit_Score,Customer_Age,Risk_Score,Email
5027,2025-10-15,Raymond Goodwin,DALLAS ,CHECKING ,Deposit,Mobile,completed ,,10.0,31830.57,691.0,26,0.8,mlyons@example.net
5028,2025-08-06,  JENNIFER MCDONALD  , new york,Loan,payment ,mobile ,completed ,8645.67,10.0,34969.54,773.0,46,0.31,dominique84@example.com
5029,2026-01-16,Sara Wagner,DALLAS ,Savings,Fee,mobile ,completed ,3756.74,15.0,6507.25,588.0,50,0.67,baguilar@example.com
5030,2026-02-17,Ryan Black,Seattle,Checking,payment ,Mobile,Pending,12925.89,2.5,13329.98,646.0,61,0.34,belleugene@example.org
5031,2025-05-16,Laura Taylor,DALLAS ,Checking,Withdrawal,mobile ,completed ,5760.95,0.0,35467.75,552.0,47,0.45,onelson@example.com
5032,2025-11-26,Julie Hartman, new york,Loan,Deposit,Online,Pending,14142.56,0.0,,734.0,55,0.74,briggsholly@example.org
5033,07/26/2025,Patrick Flores,Chicago,Loan,Withdrawal,ATM,completed ,,5.0,1834.84,721.0,58,0.58,vcarr@example.net
5034,2025-12-11,Jessica Henry,New York,Credit,Transfer,mobile ,Pending,3802.77,0.0,23780.19,796.0,24,0.95,jeremy06@example.net
5035,2025-07-17,James Luna,New York,Checking,Withdrawal,mobile ,Completed,7116.58,0.0,28416.49,631.0,50,0.69,gary51@example.com
5036,2025-03-18,Beverly Collins,Seattle,Credit,Fee,Mobile,Failed,10168.28,2.5,20134.39,621.0,25,0.6,smalljeffrey@example.com
5037,2025-12-03,  TIMOTHY DAVIDSON  , new york, savings,Transfer,mobile ,Failed,9931.28,0.0,25545.06,694.0,21,0.82,xfreeman@example.net
5038,05/21/2025,Andrea Young,Chicago, savings,Fee,Mobile,completed ,11625.26,2.5,22060.94,823.0,38,0.37,hughesashley@example.org
5039,2025-07-11,Linda Barnett,DALLAS ,Credit,Withdrawal,Branch,completed ,7326.06,0.0,39992.7,694.0,38,0.85,jonesalexander@example.net
5040,03/18/2025,Chad Gonzalez,Chicago,CHECKING ,payment ,BRANCH,completed ,7375.05,15.0,1353.54,670.0,35,0.44,kaitlynbarnes@example.net
5041,2025-06-12,Jose Rogers,Seattle,Credit,Payment,ATM,Completed,3789.77,0.0,36203.57,681.0,28,0.73,katkins@example.net
5042,2025-09-09,Kelly Miller,Seattle,Checking,Payment,ATM,completed ,3431.56,0.0,15462.25,793.0,29,0.33,riosryan@example.com
5043,2025-07-24,  JESSICA HUNT  ,Dallas,Loan,Transfer,Mobile,PENDING,5127.07,0.0,12997.68,764.0,28,0.8,
5044,2025-09-20,Julia Miller,DALLAS ,Loan,Fee,Branch,Pending,8952.0,5.0,11671.51,787.0,45,0.48,jonesdonald@example.com
5045,2026-03-06,Mr. Matthew Morris MD, new york,Credit,payment ,Branch,Failed,1240.78,0.0,9103.77,558.0,31,0.1,stephensmark@example.com
5046,2026-01-13,Michael Williams,Chicago,CHECKING ,Fee,Online,Completed,9926.22,0.0,21544.38,798.0,35,0.65,hernandezmackenzie@example
5047,11/26/2025,  MICHAEL RODRIGUEZ  ,DALLAS ,Loan,payment ,mobile ,PENDING,4578.77,2.5,47162.47,776.0,55,0.52,todd77@example.org
5048,2025-12-27,James Walker,Atlanta,Savings,payment ,ATM,Failed,12325.78,5.0,2491.47,609.0,51,0.54,kelly25@example.net
5049,2025-08-15,Michelle Strickland,DALLAS ,CHECKING ,Deposit,mobile ,Completed,12869.55,0.0,20876.43,773.0,39,0.66,howardgregory@example
5050,2025-03-18,Nathan Guzman,New York,CHECKING ,Fee,Mobile,PENDING,6943.1,0.0,9785.34,705.0,60,0.74,hfrederick@example.net
5051,2026-01-06,  PETER RIOS  , new york,Checking,payment ,ATM,completed ,2396.71,5.0,1176.89,728.0,26,0.29,wheelerkatherine@example.com
5052,2025-11-07,Robert Anderson,DALLAS ,Loan,Transfer,Mobile,Failed,3674.87,5.0,7659.78,617.0,59,0.53,roberthunt@example.net
5053,2026-03-13,Melissa White,Dallas,CHECKING ,Payment,mobile ,completed ,12566.2,5.0,49945.67,770.0,30,0.48,gcollins@example.net
5054,2025-08-19,Whitney Smith,New York,Checking,Transfer,Online,Completed,678.62,10.0,23912.32,715.0,45,0.94,diana88@example.net
5055,2025-11-08,Hannah Gibson MD,Atlanta, savings,Transfer,ATM,completed ,254.83,0.0,20793.94,599.0,25,0.5,dana87@example.org
5056,2025-11-17,  DONNA SANCHEZ  ,New York, savings,Deposit,ATM,Completed,9271.46,0.0,31742.47,667.0,35,0.73,galvanadam@example.org
5057,02/21/2026,Haley Berg,Dallas,Credit,Payment,Online,Failed,5638.25,0.0,12587.77,730.0,57,0.68,michaelgrant@example.com
5058,09/05/2025,Samuel Austin,Chicago,Loan,Payment,Branch,completed ,10010.94,15.0,23530.04,667.0,64,0.56,anthonyjones@example.org
5059,2025-04-03,Alan Fisher,Seattle,Loan,Deposit,BRANCH,completed ,3577.16,5.0,18268.48,671.0,65,0.35,alexandra34@example.net
5060,2025-06-27,Willie Spence,DALLAS ,Credit,Withdrawal,Online,Completed,9115.8,0.0,11340.72,,60,0.31,norrisdavid@example.org
5061,11/26/2025,Amber Gregory,DALLAS , savings,Payment,Online,Failed,10992.09,0.0,45526.58,687.0,68,0.45,annhebert@example.com
5062,2025-12-05,Leslie Vargas,New York,CHECKING ,Payment,ATM,PENDING,12068.38,2.5,48163.22,592.0,69,0.92,diazsarah@example.net
5063,2025-06-10,  DOMINIQUE BUTLER  ,Dallas,Savings,Transfer,BRANCH,Completed,5544.57,10.0,33780.87,819.0,45,0.8,
5064,03/29/2025,Amanda Nguyen, new york,CHECKING ,Transfer,BRANCH,PENDING,13643.08,0.0,32637.35,579.0,29,0.14,vhughes@example
5065,2025-05-12,Lauren Young, new york,Loan,Fee,ATM,PENDING,11140.48,0.0,44327.98,570.0,52,0.62,obriencynthia@example.com
5066,02/19/2026,Bradley Young,Dallas,CHECKING ,Payment,Mobile,PENDING,931.74,0.0,9895.52,582.0,50,0.18,
5067,2026-01-04,  BRANDON POWELL  ,New York,Checking,Fee,ATM,Pending,3258.87,15.0,12033.43,,59,0.1,doylejimmy@example.net
5068,06/03/2025,Katherine Johnson, new york, savings,Payment,BRANCH,PENDING,261.32,0.0,3093.75,735.0,54,0.2,kelly43@example.org
5069,01/20/2026,Brandon Rodriguez,Seattle,Credit,Transfer,BRANCH,PENDING,9659.03,0.0,3510.86,765.0,46,0.46,stephenhoward@example.net
5070,07/01/2025,Benjamin Olson,Atlanta, savings,payment ,Branch,completed ,4894.65,5.0,26762.56,752.0,53,0.61,kylegreen@example.net
5071,2025-04-21,Breanna Davis, new york,Credit,Transfer,ATM,Pending,5995.98,10.0,5206.75,738.0,41,0.67,smithtroy@example.org
5072,2026-02-21,Robert Friedman,Seattle, savings,Deposit,mobile ,Pending,8807.31,5.0,28303.33,582.0,47,0.4,david65@example.net
5073,2025-06-28,Madison Atkinson,Seattle,Checking,payment ,Mobile,PENDING,7245.79,15.0,5856.81,804.0,44,0.2,brandon58@example.org
5074,04/11/2025,  PAUL FIGUEROA  ,Seattle,CHECKING ,payment ,Branch,completed ,4030.03,0.0,14026.88,678.0,42,0.4,allisondaniel@example.net
5075,2025-03-30,Shannon Allison,Atlanta,Loan,Transfer,Online,PENDING,,0.0,15926.05,686.0,70,0.9,adam53@example.org
5076,2025-06-09,Mr. Shawn Thomas MD,Dallas,Loan,Transfer,ATM,Pending,4115.67,15.0,25861.14,696.0,48,0.19,davisjamie@example.com
5077,2025-08-13,Kristy Alexander,Atlanta,Checking,Payment,Mobile,completed ,4359.47,0.0,882.63,740.0,32,0.21,madams@example.net
5078,2026-03-11,David Foster,Atlanta,Savings,Payment,Mobile,Pending,8646.99,5.0,20518.93,847.0,47,0.35,ericamanning@example.org
5079,2025-11-08,Jessica Powers, new york,Loan,Fee,BRANCH,Pending,6021.74,0.0,20090.45,678.0,68,0.39,powellchristopher@example.com
5080,11/02/2025,Nicholas Moore,Seattle,Checking,Deposit,BRANCH,PENDING,2218.0,0.0,9088.2,598.0,69,0.75,osloan@example.com
5081,2026-02-15,  LUKE GRIFFIN  ,New York,Credit,payment ,BRANCH,Completed,4759.18,2.5,3880.17,746.0,61,0.36,brian73@example.net
5082,2025-06-26,Kelly Simmons,DALLAS , savings,Fee,ATM,Completed,7618.34,2.5,29226.31,541.0,49,0.87,jgarcia@example.org
5083,06/29/2025,Joseph Price, new york, savings,payment ,ATM,Completed,2609.07,0.0,35527.27,744.0,54,0.54,vfields@example.org
5084,2025-08-25,  RICHARD JOHNSON  ,New York,Credit,Deposit,ATM,PENDING,8380.5,2.5,14565.28,828.0,30,0.38,lbrown@example.com
5085,2025-12-11,Heather Welch,Dallas,Loan,payment ,Branch,Pending,11880.14,15.0,6825.79,789.0,26,0.65,duranryan@example.net
5086,03/11/2026,Destiny Grant,DALLAS ,Savings,Payment,mobile ,Pending,12670.32,0.0,25630.64,796.0,68,0.85,haley47@example.com
5087,2025-11-30,Jerry Barron,Dallas,CHECKING ,Transfer,ATM,PENDING,679.29,0.0,33979.96,641.0,49,0.62,phillip44@example.com
5088,2025-06-08,John Peterson,New York,Loan,Transfer,BRANCH,PENDING,11547.34,15.0,19402.69,790.0,47,0.92,branchanthony@example
5089,11/27/2025,Debbie Gregory,Chicago,Savings,Payment,Branch,completed ,1281.03,0.0,14003.17,782.0,30,0.81,victor74@example.com
5090,2025-06-06,Denise Martin,New York,Savings,Payment,Mobile,Failed,3387.47,0.0,46575.88,,30,0.22,monica36@example.com
5091,01/01/2026,  JONATHON GARCIA  ,Atlanta,Checking,Withdrawal,mobile ,PENDING,8243.34,10.0,30639.56,736.0,28,0.76,pattersonregina@example.org
5092,2026-03-11,Charles Allen,Seattle,Savings,payment ,mobile ,PENDING,7742.75,0.0,36067.94,669.0,48,0.1,rdavis@example.com
5093,12/22/2025,Johnny Ramos,Chicago, savings,Deposit,Branch,Completed,5872.04,2.5,2654.95,718.0,44,0.32,jennifer20@example.com
5094,07/27/2025,  KIMBERLY WILSON  ,New York,Credit,Fee,ATM,Failed,,10.0,9166.91,757.0,65,0.51,timothymejia@example.net
5095,2025-12-31,Nicole Horton,Atlanta, savings,Transfer,BRANCH,completed ,14837.11,5.0,23933.29,538.0,69,0.65,kelly88@example.org
5096,01/11/2026,Danielle Fisher,Chicago,Loan,Payment,BRANCH,Failed,14606.51,2.5,34757.39,708.0,54,0.33,mcampos@example.com
5097,2025-12-15,Dylan Clark, new york,Credit,Transfer,BRANCH,completed ,9049.26,2.5,8748.92,747.0,43,0.48,tracisanchez@example.com
5098,2025-06-22,Robert Moore,New York,Credit,Fee,mobile ,Pending,12021.41,10.0,8419.34,535.0,30,0.82,hhogan@example.net
5099,2025-09-16,Marcia Johnson,Seattle,CHECKING ,Transfer,Mobile,Failed,,0.0,22474.99,559.0,57,0.22,keithpetersen@example.net
5100,2025-10-28,Michelle Sanchez,Chicago,Credit,payment ,BRANCH,Failed,6707.94,5.0,14636.06,771.0,33,0.2,bethanymorris@example.com
5101,2025-09-04,Kayla Byrd,Atlanta,CHECKING ,Deposit,Mobile,Failed,8261.21,0.0,44620.92,600.0,66,0.7,vbrown@example.com
5102,03/21/2025,Kevin Henderson,Dallas, savings,Fee,ATM,Completed,5549.44,15.0,49159.09,586.0,60,0.85,ronnie73@example.com
5103,2025-07-28,  MITCHELL BARBER  ,Dallas,Loan,Transfer,ATM,Pending,10209.63,0.0,6852.56,802.0,61,0.6,hking@example.net
5104,2026-02-06,Deborah Rodriguez,Dallas,Credit,Fee,BRANCH,PENDING,13426.52,15.0,4403.57,620.0,61,0.91,rayanna@example.net
5105,2025-03-23,Elizabeth Salas, new york,CHECKING ,Fee,mobile ,Failed,5080.85,5.0,2539.12,534.0,26,0.14,michelle30@example.org
5106,2025-11-22,Mary Morales,Chicago,CHECKING ,Payment,BRANCH,Failed,7257.1,15.0,40463.79,727.0,40,0.49,pprice@example.org
5107,2025-11-13,Richard Hernandez,DALLAS ,Loan,Withdrawal,Branch,Failed,11415.96,5.0,28301.74,683.0,36,0.5,andrew83@example.net
5108,2026-03-07,  ROBIN SMITH  ,New York, savings,payment ,ATM,completed ,4707.91,15.0,8387.45,783.0,50,0.52,beasleysandra@example.com
5109,2025-06-08,Madison Phillips,Chicago, savings,payment ,Mobile,completed ,,0.0,27066.19,575.0,48,0.21,
5110,03/31/2025,  ANTHONY SULLIVAN  ,Seattle, savings,Transfer,mobile ,completed ,11471.95,0.0,41352.91,839.0,64,0.62,elizabeth99@example.org
5111,2025-08-25,James Johnson,Chicago, savings,Deposit,mobile ,Failed,703.42,0.0,35822.8,762.0,54,0.49,michaeldrake@example.com
5112,2025-04-06,Steven Gibson,Atlanta, savings,Fee,ATM,PENDING,7996.79,10.0,28364.75,,22,0.41,grimesdonna@example.com
5113,2025-07-10,William Smith,Atlanta, savings,Withdrawal,ATM,completed ,10827.97,5.0,24282.21,788.0,61,0.71,smithamanda@example.com
5114,2025-04-19,  CHRISTINE MAXWELL  ,Chicago,Checking,Transfer,Branch,completed ,10365.24,2.5,25340.07,833.0,51,0.84,ricky97@example
5115,2025-08-28,Lisa Andrade, new york, savings,Payment,Branch,completed ,8205.44,10.0,38713.49,849.0,65,0.32,crystalnorris@example.net
5116,2025-08-29,Melissa Park, new york,Credit,Transfer,Mobile,Failed,5248.33,15.0,36222.39,667.0,28,0.59,jonescaitlin@example.com
5117,2025-06-05,  STEPHEN DAVIS  , new york,Loan,payment ,Branch,Completed,3865.25,2.5,11092.35,795.0,38,0.89,acollins@example.org
5118,2025-05-17,Kathleen Horn,Chicago,Savings,Transfer,ATM,Failed,4971.15,2.5,5476.97,590.0,21,0.92,ucarter@example.net
5119,2025-12-04,  JULIA COOKE  ,DALLAS ,CHECKING ,Deposit,Online,completed ,13621.36,0.0,32788.79,,55,0.73,danielle49@example.org
5120,05/04/2025,Jeffrey Turner,DALLAS ,Checking,payment ,mobile ,completed ,14432.92,0.0,43898.79,524.0,40,0.58,anthonytracy@example.org
5121,12/10/2025,Ryan Ross,Atlanta,Credit,Withdrawal,Online,PENDING,12136.99,0.0,8543.47,754.0,62,0.32,williamsjaime@example.com
5122,02/24/2026,Jennifer Waters,New York,Credit,Deposit,ATM,Failed,6027.48,0.0,9646.67,591.0,51,0.38,craig59@example.net
5123,2025-05-19,Traci Wilkinson,Dallas,CHECKING ,Withdrawal,Branch,Pending,955.31,0.0,23537.05,601.0,46,0.68,kimberly64@example.org
5124,2025-07-17,Allison Burke,Seattle,Loan,Withdrawal,BRANCH,Failed,6838.31,5.0,18994.43,801.0,51,0.74,martinezjason@example.com
5125,09/21/2025,Miranda Miller,Seattle,Savings,Fee,Online,Completed,1705.33,15.0,27608.64,778.0,33,0.59,fnelson@example.net
5126,2025-03-28,  MELANIE MERCER  , new york,Loan,Withdrawal,Mobile,PENDING,7710.89,2.5,28413.6,806.0,50,0.67,
5127,2025-09-22,Jade Watson,Atlanta,Savings,Deposit,Online,Completed,14792.41,2.5,2070.88,729.0,32,0.75,fjohnston@example.org
5128,2025-05-06,Gary Pitts, new york,CHECKING ,payment ,BRANCH,PENDING,,0.0,,698.0,28,0.25,ghartman@example.com
5129,2025-12-14,Jennifer Davis,New York,Loan,Fee,Branch,Pending,5704.67,0.0,12751.85,697.0,30,0.33,proberts@example.org
5130,2025-11-17,Patrick Walker,DALLAS ,Savings,Deposit,BRANCH,PENDING,,2.5,30090.35,544.0,36,0.73,umelendez@example.org
5131,2025-07-09,Kathleen Long,Dallas,Credit,Fee,BRANCH,completed ,8978.82,10.0,41009.93,641.0,40,0.84,rodriguezamanda@example.org
5132,2026-03-14,  KEITH SANCHEZ  , new york, savings,Transfer,Branch,completed ,727.09,0.0,47108.53,715.0,54,0.37,jamesthomas@example.org
5133,11/30/2025,William Bell,Chicago,Savings,Fee,Online,PENDING,6204.85,2.5,28085.69,588.0,45,0.31,garnerglenda@example.org
5134,03/26/2025,Barry Nelson, new york, savings,Deposit,Mobile,completed ,13107.47,0.0,40330.21,820.0,67,0.67,mercadojames@example.net
5135,2025-12-22,Michael Trevino,DALLAS ,Checking,payment ,BRANCH,completed ,9075.91,0.0,20133.29,642.0,56,0.37,alanfisher@example.com
5136,2025-06-23,Alison Rich,DALLAS ,Credit,Withdrawal,Branch,completed ,5576.31,2.5,2762.91,633.0,68,0.22,aallen@example.org
5137,2025-06-29,Monique Moody,Seattle, savings,payment ,BRANCH,Completed,14153.38,0.0,13237.67,770.0,67,0.65,wrowe@example.net
5138,09/20/2025,Mary Burns, new york, savings,Deposit,BRANCH,PENDING,12590.05,0.0,47286.81,544.0,69,0.11,guerrerojennifer@example.org
5139,2025-05-30,David Thomas Jr.,Dallas,Loan,payment ,Mobile,Completed,7330.62,0.0,26844.52,730.0,21,0.11,ianderson@example.net
5140,05/01/2025,Dylan Adams,New York, savings,Withdrawal,BRANCH,Completed,3633.51,5.0,26559.57,701.0,38,0.78,mary41@example.net
5141,07/11/2025,Jeffrey Kim,New York,Savings,Transfer,Branch,Pending,5704.48,5.0,24062.25,846.0,21,0.7,jamesjenkins@example.com
5142,03/21/2025,Christian Klein,Atlanta,CHECKING ,Fee,Mobile,Failed,7145.62,0.0,46245.88,663.0,55,0.58,sheltonrobert@example.com
5143,2026-01-14,Mark Turner,Dallas,Checking,Fee,Mobile,Failed,3626.07,15.0,42547.4,796.0,42,0.43,greynolds@example.com
5144,2025-11-23,Jeremy Dominguez,Atlanta, savings,Fee,Mobile,PENDING,14324.0,2.5,48461.57,687.0,22,0.64,charles19@example.org
5145,06/26/2025,Kenneth Long,New York,Credit,Withdrawal,Branch,Completed,10703.8,0.0,13764.62,714.0,66,0.77,donaldspencer@example.com
5146,2025-08-31,Alexis Cortez, new york,Checking,Transfer,mobile ,Pending,,5.0,25865.82,572.0,22,0.18,bethanymclean@example.net
5147,12/17/2025,Alicia Taylor, new york, savings,Fee,BRANCH,completed ,2564.5,2.5,8890.34,657.0,40,0.33,alec40@example.com
5148,2026-02-08,Dawn Wheeler,Dallas, savings,Fee,ATM,Failed,2953.33,0.0,7206.73,523.0,46,0.38,mjacobs@example.com
5149,2025-12-29,Christina Long,New York, savings,payment ,mobile ,Pending,3032.75,0.0,9293.04,723.0,41,0.35,thompsonlaura@example.com
5150,2025-07-15,Tamara Gay,Chicago, savings,Fee,Branch,Failed,2719.41,15.0,27729.91,756.0,66,0.28,boydjeffrey@example.net
5151,2026-01-31,Robert Chaney,DALLAS ,CHECKING ,Withdrawal,mobile ,PENDING,10735.66,15.0,19161.05,749.0,59,0.51,hunterkevin@example.com
5152,06/23/2025,Mark Rose,New York,CHECKING ,Deposit,Mobile,Failed,1662.81,0.0,33051.28,701.0,31,0.65,elizabethvelez@example.org
5153,2025-05-05,Christopher Reyes,Atlanta,Checking,Fee,Mobile,Completed,11209.12,5.0,,814.0,35,0.48,camposjustin@example.org
5154,2025-07-15,Brian Sharp,DALLAS ,CHECKING ,Withdrawal,ATM,Completed,5241.22,0.0,23038.97,625.0,54,0.51,ystanley@example.org
5155,2025-08-27,Stacey Bender,New York,CHECKING ,Withdrawal,BRANCH,PENDING,13950.59,10.0,12573.69,609.0,56,0.24,gallagherbrandon@example.org
5156,2026-01-29,Jay Anderson,New York,Checking,Transfer,ATM,completed ,8893.24,2.5,720.28,629.0,34,0.34,yclark@example.org
5157,2026-02-06,Cynthia Lopez,Dallas, savings,payment ,ATM,Completed,4718.23,2.5,30759.77,820.0,28,0.4,williammitchell@example.com
5158,10/19/2025,Debra Vance,Seattle,Checking,Payment,Branch,completed ,1776.31,0.0,34825.11,781.0,45,0.46,morenoandrea@example.org
5159,2025-04-09,Susan Henry, new york,Credit,Withdrawal,Online,completed ,2826.8,15.0,22824.55,547.0,43,0.91,brady48@example.net
5160,2026-02-10,Erik Jones,New York,Checking,Deposit,ATM,PENDING,8491.83,15.0,38172.3,669.0,23,0.33,webbnatalie@example.org
5161,2026-03-14,Sharon Conrad,DALLAS ,Credit,Fee,Mobile,completed ,12343.6,0.0,,745.0,55,0.29,rcalhoun@example.com
5162,2026-03-18,Robert Stevens DVM,Seattle,Savings,Withdrawal,mobile ,Pending,3167.93,10.0,29602.23,699.0,66,0.62,jasonmorgan@example.net
5163,01/21/2026,Melissa Gomez,Dallas,Credit,payment ,Branch,Pending,4407.2,5.0,13733.48,783.0,64,0.79,
5164,2025-10-23,Emma Collins, new york,CHECKING ,Payment,ATM,Failed,12431.51,15.0,42256.01,721.0,52,0.22,evan29@example.net
5165,2025-08-14,Suzanne Crawford,Atlanta,Loan,Transfer,ATM,Failed,4926.16,0.0,43510.93,567.0,67,0.93,martinezkaren@example.net
5166,2025-10-28,  MICHAEL THOMPSON  ,Atlanta,Credit,Payment,Mobile,completed ,,0.0,28524.03,768.0,42,0.86,ffuentes@example.net
5167,2025-12-31,Brenda Wilson,Dallas,Checking,payment ,Online,Completed,13643.37,10.0,15442.34,660.0,26,0.66,kristina23@example.com
5168,2025-03-31,  DONNA CARTER  ,Dallas,CHECKING ,Deposit,Online,Completed,41.27,2.5,4357.97,823.0,35,0.54,smithbridget@example.com
5169,2025-11-07,  PATRICIA DIXON  ,Atlanta,CHECKING ,Deposit,ATM,Pending,1570.44,0.0,,590.0,45,0.76,michaelwhite@example.net
5170,07/01/2025,Kayla Nelson,Chicago,CHECKING ,payment ,BRANCH,Completed,2291.83,2.5,30995.76,746.0,34,0.17,daniel22@example.org
5171,05/30/2025,Robert King,Dallas,Checking,Fee,Online,completed ,9024.96,10.0,30575.86,533.0,63,0.84,jberg@example.com
5172,07/08/2025,David Richardson,DALLAS ,Savings,Withdrawal,Mobile,Completed,7506.25,5.0,4015.09,526.0,44,0.89,carterkeith@example.org
5173,2025-07-08,Jeffrey Porter,Chicago, savings,Deposit,Mobile,Failed,231.56,0.0,2471.43,550.0,46,0.53,lori09@example.net
5174,2026-03-15,Catherine Allison,Dallas,Savings,Fee,Mobile,completed ,13815.85,15.0,8191.17,687.0,46,0.6,whitejohn@example.com
5175,09/05/2025,  BETTY LAMBERT  ,Chicago,Savings,Transfer,Branch,Failed,9194.14,0.0,15809.86,609.0,28,0.11,gregoryduke@example.org
5176,2025-07-11,Christopher Davis,Dallas,CHECKING ,Deposit,ATM,Pending,11577.17,0.0,17083.05,739.0,38,0.55,johnsontimothy@example.net
5177,11/05/2025,Earl Miller,DALLAS ,Credit,Deposit,Mobile,PENDING,13416.67,10.0,36277.53,636.0,68,0.53,dstevens@example.org
5178,2025-05-07,Willie Wang,New York,CHECKING ,payment ,Online,Completed,,0.0,16429.2,733.0,67,0.37,troysnyder@example
5179,06/29/2025,Laura Cook,DALLAS ,Loan,Payment,Branch,PENDING,11608.57,0.0,16701.4,803.0,50,0.11,blevinswalter@example.org
5180,2025-12-16,  SHARON KIM  ,Dallas,Checking,Withdrawal,mobile ,Pending,120.51,2.5,1683.56,797.0,43,0.64,schwartzmark@example.com
5181,2025-08-28,Jared Scott,Dallas,Loan,Transfer,BRANCH,completed ,14418.75,0.0,35726.8,567.0,23,0.88,trasmussen@example.org
5182,2026-02-04,Judy Chaney,Dallas,Savings,Fee,Branch,PENDING,8528.12,2.5,33290.97,586.0,36,0.35,michael16@example.net
5183,2025-09-30,Nathaniel Lopez,DALLAS ,Savings,Withdrawal,BRANCH,PENDING,1607.22,2.5,23569.73,728.0,28,0.56,brittanyclark@example.com
5184,05/10/2025,Tina Willis,Seattle,Savings,Withdrawal,Branch,Completed,12542.97,0.0,7842.03,647.0,43,0.44,zmiller@example.com
